"uploads/1427697646Wigan2.jpg","1403",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427697704Wigan try.jpg","1404",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427697802Andy Robinson1.jpg","1405",,,"Andy Robinson ","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427697885Wigan3.jpg","1406",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427697975Bath player.jpg","1407",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427698051W4.jpg","1408",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427698123W5.jpg","1409",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427698186W6.jpg","1410",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427698235W7.jpg","1411",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427698300W8.jpg","1412",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427698372W9.jpg","1413",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427723686PDG2.jpg","1415",,,"Phil de Glanville","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427741324W10.jpg","1416",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427741395Wigan try2.jpg","1417",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427741453JasonR1.jpg","1418",,,"Jason Robinson","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427741518JasonR2.jpg","1419",,,"Jason Robinson","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427741590JasonR3.jpg","1420",,,"Jason Robinson","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427741654Bath2.jpg","1421",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742240Bath3.jpg","1422",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742301AndyR2.jpg","1423",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742349Bath Player1.jpg","1424",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742431Pdg3.jpg","1425",,,"Phil de Glanville","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742486Bath Player2.jpg","1426",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742537W11.jpg","1427",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742653W12.jpg","1428",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742716PDG4.jpg","1429",,,"Phil de Glanville","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742769PDG5.jpg","1430",,,"Phil de Glanville","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742827W13.jpg","1431",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742882Bath Player3.jpg","1432",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427742938W14.jpg","1433",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743003Bath scrum.jpg","1434",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743065JasonR4.jpg","1435",,,"Jason Robinson","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743145Jon Callard.jpg","1436",,,"Jon Callard","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743188Bath Player4.jpg","1437",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743243Bath Player5.jpg","1438",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743289Bath scrum2.jpg","1439",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743345Jon Callard2.jpg","1440",,,"Jon Callard","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743408Jon Callard 3.jpg","1441",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743460W15.jpg","1442",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743509W16.jpg","1443",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743563Wigan try3.jpg","1444",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743602W17.jpg","1445",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427743650W18.jpg","1446",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981458W19.jpg","1447",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981510W20.jpg","1448",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981598Bath4.jpg","1449",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981654Wig scrum.jpg","1450",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981712W21.jpg","1451",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981761W22.jpg","1452",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981819Best of Wigan.jpg","1453",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981872Bath back heel.jpg","1454",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427981938Bath back heel 2.jpg","1455",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982046Bath Player6.jpg","1456",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982094Bath 5.jpg","1457",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982179Bath 6.jpg","1458",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982246PDG6.jpg","1459",,,"Phil de Glanville","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982318Bath7.jpg","1460",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982377Bath 8.jpg","1461",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427982442Bath 9.jpg","1462",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427985911Jon Callard3.jpg","1463",,,"Jon Callard","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427985988Andy R3.jpg","1464",,,"Andy Robinson ","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427986045Bath10.jpg","1465",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427986115Bath 11.jpg","1466",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427986161Bath 12.jpg","1467",,,,"Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1427986224PDG7.jpg","1468",,,"Phil de Glanville","Wigan v Bath 08/05/1996","0","0000-00-00"
"uploads/1428045262X1.jpg","1469",,,"Andy Farrell and Phil de Glanville lead their teams out at Twickenham","Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045328X2.jpg","1470",,,"Andy Farrell and Phil de Glanville lead their teams out at Twickenham","Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045388X3.jpg","1471",,,,"Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045473X5.jpg","1472",,,,"Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045532X30.jpg","1473",,,,"Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045590X31.jpg","1474",,,,"Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045642X32.jpg","1475",,,"Adadayo Adebayo","Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045696X33.jpg","1476",,,"Jon Sleightholme hands off Jason Robinson ","Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045747X34.jpg","1477",,,"Jason Robinson and Jon Sleightholme","Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1428045812X35.jpg","1478",,,"Mike Catt","Wigan v Bath 25/05/1996","0","0000-00-00"
"uploads/1432018708Dave Atwood BvGlos 160515.jpg","1479","Dave Atwood",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432041871Dave Atwood2 BvGlos 160515.jpg","1480","Dave Atwood",,"Bath v Glos 16/05/2015",,"1","0000-00-00"
"uploads/1432041901Matt Banahan BvGlos 160515.jpg","1481","Matt Banahan",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432041927Kyle Eastmond BvGlos 160515.jpg","1482","Kyle Eastmond",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432041959Kyle Eastmond2 BvGlos 160515.jpg","1483","Kyle Eastmond",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432041982Ollie Devoto BvGlos 160515.jpg","1484","Ollie Devoto",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042010KE ansd Semesa BvGlos 160515.jpg","1485","Kyle Eastmond",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042037KE ansd Semesa BvGlos 160515.jpg","1486","Semesa Rokoduguni",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042064Sam Burgess BvGlos 160515.jpg","1487","Sam Burgess",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042092Sam Burgess2 BvGlos 160515.jpg","1488","Sam Burgess",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042132George Ford BvGlos 160515.jpg","1489","George Ford ",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042161Horacio Agulla BvGlos 160515.jpg","1490","Horacio Agulla",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1432042184Horacio Agulla2 BvGlos 160515.jpg","1491","Horacio Agulla",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1433066024Paul James crop BvMontpelier 121214.jpg","1492","Paul James",,"Bath v Montpelier 12/12/14",,"0","0000-00-00"
"uploads/1433160017George Ford BvLTigers 230515.jpg","1493","George Ford ",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160089Semesa Rok BvLtigers 230515.jpg","1494","Semesa Rokoduguni",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160122Peter Stringer BvLtigers 230515.jpg","1495","Peter Stringer",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160146Peter Stringer2 BvLtigers 230515.jpg","1496","Peter Stringer",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160171Peter Stringer3 BvLtigers 230515.jpg","1497","Peter Stringer",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160197Fran Loue BvLTigers 230515.jpg","1498","Francois Louw",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160224Francoise Loue BvLTigers 230515.jpg","1499","Francois Louw",,"Bath v Leicester 23/05/2015",,"1","0000-00-00"
"uploads/1433160267Carl Fearns BvLTigers 230515.jpg","1500","Carl Fearns",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160289Carl Fearns2 BvLTigers 230515.jpg","1501","Carl Fearns",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160316Matt Banahan.jpg","1502","Matt Banahan",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160357Anthony WatsonBvLTigers 230515.jpg","1503","Anthony Watson",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160385Sam Burgess BvLTigers 230515.jpg","1504","Sam Burgess",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160408Sam Burgess 2.jpg","1505","Sam Burgess",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1433160513Fans BvLTIGERS 230515.jpg","1506",,,"Bath v Leicester 23/05/2015","Bath Rugby Supporters","0","0000-00-00"
"uploads/1433160553Fans2 BvLTigers 230515.jpg","1507",,,"Bath v Leicester 23/05/2015","Bath Rugby Supporters","0","0000-00-00"
"uploads/1434099793Sam Burgess2  Flip BvGlos 160515.jpg","1508","Sam Burgess",,"Bath v Glos 16/05/2015",,"0","0000-00-00"
"uploads/1434100075George Ford flip BvLTigers 230515.jpg","1509","George Ford ",,"Bath v Leicester 23/05/2015",,"0","0000-00-00"
"uploads/1434223473Mark Regan Quins vB 120999.jpg","1510","Mark Regan",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223615Gareth Cooper QuinsvB 120999.jpg","1511","Gareth Cooper",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223664Will Carling QuinsvB 120999.jpg","1512","Will Carling",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223695Mike Tindall QuinsvB 120999.jpg","1513","Mike Tindall",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223726Gareth Cooper2 QuinsvB 120999.jpg","1514","Gareth Cooper",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223762Dan Lyle Quins vB 120999.jpg","1515","Dan Lyle",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223788Gareth Cooper 3.jpg","1516","Gareth Cooper",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223821Dan Lyle QuinsvB 120999.jpg","1517","Dan Lyle",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223850Jon Callard QuinsvB 120999.jpg","1518","Jon Callard",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223885Dan Lyle2 BvQuins 120999.jpg","1519","Dan Lyle",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223941Will Carling2 QuinsvB 120999.jpg","1520","Will Carling",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434223971Iain Balshaw Quins vB 120999.jpg","1521","Iain Balshaw",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224005Will Carling3 QuinsvB 120999.jpg","1522","Will Carling",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224032Jon Callard2 QuinsvB 120999.jpg","1523","Jon Callard",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224093Will Carling4 BvQuins 120999.jpg","1524","Will Carling",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224155Mike Tindall2 QuinsvB 120999.jpg","1525","Mike Tindall",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224181Iain Balshaw QuinsvB 120999.jpg","1526","Iain Balshaw",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224218Iain Balshaw2 Quins vB 120999.jpg","1527","Iain Balshaw",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224273Mike Tindall3 Quins vB 120999.jpg","1528","Mike Tindall",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224394Dan Lyle2.jpg","1529","Dan Lyle",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224429Jon Callard3 QuinsvB 120999.jpg","1530","Jon Callard",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1434224465Dan Lyle5 Quins v B 120999.jpg","1531","Dan Lyle",,"Harlequins v Bath 12/09/1999",,"0","0000-00-00"
"uploads/1445264317Jeff Williams BvExeter 101015.jpg","1532","Jeff Williams",,"Bath v Exeter 10/10/15",,"0","0000-00-00"
"uploads/1445264347Max Clark BvExeter 101015.jpg","1533","Max Clark",,"Bath v Exeter 10/10/15",,"0","0000-00-00"
"uploads/1445264385Ollie Devoto BvExeter101015.jpg","1534","Ollie Devoto",,"Bath v Exeter 10/10/15",,"0","0000-00-00"
"uploads/1445264420Tom Homer BvExeter 101015.jpg","1535","Tom Homer",,"Bath v Exeter 10/10/15",,"0","0000-00-00"
"uploads/1445415080Anthony Watson 3 BvExeter 171015.jpg","1536","Anthony Watson",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415104Anthony Watson BvExeter 171015.jpg","1537","Anthony Watson",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415128Anthony Watson2 BvExeter 171015.jpg","1538","Anthony Watson",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415156David Wilson BvExeter 171015.jpg","1539","David Wilson",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415182Kyle Eastmond BvExeter 171015.jpg","1540","Kyle Eastmond",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415208Leroy Houston BvExeter 171015.jpg","1541","Leroy Houston",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415232Sam Burgess BvExeter 171015.jpg","1542","Sam Burgess",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415255Stuart Hooper BvExter 171015.jpg","1543","Stuart Hooper",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415282Stuart Hooper2 BvExeter 171015.jpg","1544","Stuart Hooper",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1445415310Tom Homer BvExeter 171015.jpg","1545","Tom Homer",,"Bath v Exeter 17/10/15",,"0","0000-00-00"
"uploads/1446563587Matt Garvey BvQuins 311015.jpg","1546","Matt Garvey",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446563694Semesa Rokoduguni BvQuins 311015.jpg","1547","Semesa Rokoduguni",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446563722Semesa Rokoduguni 2 BvQuins 311015.jpg","1548","Semesa Rokoduguni",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446563754Guy Mercer BvQuins 311015.jpg","1549","Guy Mercer",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446563807Mike Brown BvQuins 311015.jpg","1550","Mike Brown",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446563848Rhys Priestland bvQuins 311015.jpg","1551","Rhys Priestland",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446564097Chris Robshaw BvQuins 311015.jpg","1552","Chris Robshaw",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1446564142Niko Matawalu BvQuins 311015.jpg","1553","Niko Matawalu",,"Bath v Quins 31/10/2015",,"0","0000-00-00"
"uploads/1448697233Alafoti Faosiliva BvLeinster 211115.jpg","1554","Alafoti Faosiliva",,"Bath v Leinster 21/11/15",,"0","0000-00-00"
"uploads/1448697310Anthony Watson BvLeinster 211115.jpg","1555","Anthony Watson",,"Bath v Leinster 21/11/15",,"0","0000-00-00"
"uploads/1448697346Francois Louw BvLeinster 211115.jpg","1556","Francois Louw",,"Bath v Leinster 21/11/15",,"0","0000-00-00"
"uploads/1448697374Chris Cook BvLeinster 211115.jpg","1557","Chris Cook",,"Bath v Leinster 21/11/15",,"0","0000-00-00"
"uploads/1448697406Leroy Houston BvLeinster 211115.jpg","1558","Leroy Houston",,"Bath v Leinster 21/11/15",,"0","0000-00-00"
"uploads/1448697433George Ford BvLeinster 211115.jpg","1559","George Ford ",,"Bath v Leinster 21/11/15",,"0","0000-00-00"
"uploads/1448697456George Ford2 BvLeinster 211115.jpg","1560","George Ford ",,"Bath v Leinster 21/11/15",,"1","0000-00-00"
"uploads/1449387566Chris Cook BvNorth 051215.jpg","1561","Chris Cook",,"Bath v Northampton 05/12/15",,"0","0000-00-00"
"uploads/1449387600George Ford BvNorth 051215.jpg","1562","George Ford ",,"Bath v Northampton 05/12/15",,"0","0000-00-00"
"uploads/1449387636Matt Garvey BVNorth 051215.jpg","1563","Matt Garvey",,"Bath v Northampton 05/12/15",,"0","0000-00-00"
"uploads/1449387665Ben Foden BvNorth 051215.jpg","1564","Ben Foden",,"Bath v Northampton 05/12/15",,"0","0000-00-00"
"uploads/1451664509Bath Fans 1996.jpg","1565",,,"Bath fans 1996","Bath Rugby Supporters","0","0000-00-00"
"uploads/1451666104Martin Haag BristolvB 240296.jpg","1566","Martin Haag",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451666160Martin Haag 2 Bristol vB 240296.jpg","1567","Martin Haag",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451666210Victor Ubogu BristolvB 240296.jpg","1568","Victor Ubogu",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451666602Ben Clarke BristolvB 240296.jpg","1569","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451666913Ben Clarke2 BristolvB 240296.jpg","1570","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451667187Jon Callard BristolvB 240296.jpg","1571","Jon Callard",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451667312Mike Catt BristolvB 240296.jpg","1572","Mike Catt",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451667773Dave Hilton Bristol vB 240296.jpg","1573","Dave Hilton",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451730839Nigel Redman BristolvB 240296.jpg","1574","Nigel Redman",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451730879Nigel Redman2 BristolvB 240296.jpg","1575","Nigel Redman",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451730923Nigel Redman3 BristolvB 240296.jpg","1576","Nigel Redman",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451730993Steve Ojomoh BristolvB 240296.jpg","1577","Steve Ojomoh",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451731373Andy Nicol BristolvB 240296.jpg","1578","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451731557Jon Sleightholme BristolvB 240296.jpg","1579","Jon Sleightholme",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451731743Martin Haag BrisolvB 240296.jpg","1580","Martin Haag",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451731992Andy Nicol2 Bristol v B 240296 .jpg","1581","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451732666Andy Robinson BristolvB 240296.jpg","1582","Andy Robinson",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451732993Andy Robinson2 BristolvB 240296.jpg","1583","Andy Robinson",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733239Steve Ojomoh2 BrisolvB 240296.jpg","1584","Steve Ojomoh",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733287Steve Ojomoh 3 BristolvB 240296.jpg","1585","Steve Ojomoh",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733490Andy Nicol4 BristolvB 240296.jpg","1586","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733545Andy Nicol5 Bristolv B 240296.jpg","1587","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733586Andy Nicol5 Bristolv B 240296.jpg","1588","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733739Ben Clarke 3 BristolvB 240296.jpg","1589","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733949Andy Robinson 3 BristolvB 240296.jpg","1590","Andy Robinson",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451733990Andy Robinson4 BristolvB 240296.jpg","1591","Andy Robinson",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734039Andy Robinson4 BristolvB 240296.jpg","1592","Mike Catt",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734184Phil de Glanville BristolvB 240296.jpg","1593","Phil de Glanville",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734295Phil de Glanville2 BristolvB 240296.jpg","1594","Phil de Glanville",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734425Andy Nicol &Kbracken BrisolvB 240296.jpg","1595","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734775Mike Catt Jon Sleight BristolvB 240296.jpg","1596","Mike Catt",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734817Mike Catt Jon Sleight BristolvB 240296.jpg","1597","Jon Sleightholme",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451734972Victor Ubugo 3Bristol v B240296.jpg","1598","Victor Ubogu",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451735098Andy Robinson 5 BristolvB 240296.jpg","1599","Andy Robinson",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451735259Ben Clarke3 BristolvB 240296.jpg","1600","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451735311Ben Clarke 4 BristolvB 240296.jpg","1601","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451736477Martin Haag4 BrisvB 240296.jpg","1602","Martin Haag",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451736620Andy Nicol5 BrisvB 240296.jpg","1603","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451736797Phil de Glanville3 Bristolv B 240296.jpg","1604","Phil de Glanville",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451736997Ben Clarke5 BrisvB 240296.jpg","1605","Ben Clarke",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451737110Martin Haag5 BristvB 020496.jpg","1606","Martin Haag",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451737300Andy Nicol6 BristolvB 240296.jpg","1607","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451737340Andy Nicol7 BristolvB 240296.jpg","1608","Andy Nicol",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451737869Kyran Bracken BristolvB 240296.jpg","1609","Kyran Bracken",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451737984Andy Nicol &Kbracken BrisolvB 240296.jpg","1610","Kyran Bracken",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451745634A19.jpg","1611",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451745841A21.jpg","1612",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451745882A21.jpg","1613","Kyran Bracken",,"Bristol v Bath 24/02/1996",,"0","0000-00-00"
"uploads/1451745938A26.jpg","1614",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451745975A30.jpg","1615",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451746042B1.jpg","1616",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451746158B9.jpg","1617",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451746202B21.jpg","1618",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451746254B22.jpg","1619",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1451746294B26.jpg","1620",,,,"Bristol v Bath 24/02/1996","0","0000-00-00"
"uploads/1452701369Adebeyo.jpg","1621","Adedayo Adebayo",,"Bath v Leicester 06/01/1996",,"0","0000-00-00"
